,VirusTaxID,Virus,VirusGenus,VirusFamily
352509,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352510,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352511,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352512,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352513,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352514,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352515,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352516,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352517,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352518,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352519,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352520,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352521,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352522,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352523,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352524,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352525,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352526,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352527,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352528,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352529,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352530,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352531,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352532,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352533,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352534,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352535,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352536,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352537,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352538,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352539,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352540,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352541,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352542,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352543,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352544,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352545,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352546,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352547,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352548,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352549,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352550,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352551,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352552,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352553,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352554,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352555,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352556,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352557,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352558,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352559,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352560,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352561,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352562,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352563,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352564,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352565,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352566,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352567,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352568,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352569,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352570,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352571,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352572,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352573,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352574,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352575,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352576,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352577,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352578,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352579,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352580,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352581,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352582,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352583,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352584,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352585,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352586,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352587,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352588,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352589,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352590,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352591,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352592,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352593,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352594,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352595,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352596,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352597,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352598,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352599,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352600,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352601,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352602,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352603,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352604,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352605,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352606,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352607,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352608,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352609,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352610,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352611,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352612,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352613,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352614,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352615,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352616,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352617,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352618,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352619,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352620,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352621,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352622,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352623,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352624,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352625,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352626,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352627,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
352628,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
