Host,Virus,HostTaxID,VirusTaxID,HostNCBIResolved,VirusNCBIResolved,ICTVRatified,HostGenus,HostFamily,HostOrder,HostClass,HostOriginal,VirusGenus,VirusFamily,VirusOrder,VirusClass,VirusOriginal,HostFlagID,DetectionMethod,DetectionOriginal,Database,DatabaseVersion,PublicationYear,ReferenceText,PMID,ReleaseYear,ReleaseMonth,ReleaseDay,CollectionYear,CollectionMonth,CollectionDay,AssocID,DatabaseDOI,NCBIAccession
hipposideros caffer,coronavirus predict cov-44,302402,2042570,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros caffer,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Coronavirus PREDICT CoV-44,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2017.0,11.0,14.0,2013.0,5.0,12.0,,,KX285826.1
hipposideros caffer,coronavirus predict cov-62,302402,2042586,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros caffer,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-62,True,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021.0,3.0,9.0,2013.0,8.0,1.0,,,"KX285253, KX285866"
hipposideros caffer,human coronavirus 229e,302402,11137,True,True,True,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros caffer,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Coronavirus 229E (Bat strain),False,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021.0,3.0,9.0,2012.0,7.0,1.0,,,KX286258
hipposideros cineraceus,alphacoronavirus sp.,270698,1906673,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros cineraceus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2021.0,6.0,15.0,2020.0,7.0,29.0,,,MZ081384.1
hipposideros cineraceus,bat coronavirus,270698,1508220,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros cineraceus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2016.0,4.0,28.0,2013.0,6.0,,,,KU182955.1
hipposideros diadema,bat coronavirus 2231/philippines/2010,59453,1117225,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros diadema,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus 2231/Philippines/2010,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2012.0,8.0,10.0,2010.0,,,,,AB683971.1
hipposideros diadema,coronavirus predict cov-52,59453,2042576,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros diadema,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Coronavirus PREDICT CoV-52,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2017.0,11.0,14.0,2013.0,8.0,22.0,,,"KX284940.1, KX286260.1"
hipposideros galeritus,coronavirus predict cov-51,58069,2042575,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros galeritus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Coronavirus PREDICT CoV-51,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2017.0,11.0,14.0,2012.0,12.0,13.0,,,"KX284939.1, KX286262.1"
hipposideros grandis,coronavirus predict_cov-92,354743,2717670,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros grandis,,coronaviridae,nidovirales,pisoniviricetes,Coronavirus PREDICT_CoV-92,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2021.0,6.0,23.0,2017.0,3.0,17.0,,,"MT063746.1, MT063747.1, MT063748.1, MT063749.1, MT063750.1, MT063751.1, MT063752.1, MT063753.1, MT063758.1, MT063759.1, MT063760.1, MT063761.1, MT063762.1, MT063763.1, MT063764.1, MT063765.1, MT063766.1, MT063767.1, MT063768.1, MT063769.1, MT063770.1, MT063771.1, MT063772.1, MT063773.1, MT063774.1, MT063775.1, MT063776.1, MT063777.1, MT063778.1, MT063779.1, MT063780.1, MT063781.1, MT063782.1, MT063783.1, MT063784.1, MT063785.1"
hipposideros grandis,coronavirus predict_cov-93,354743,2717671,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros grandis,,coronaviridae,nidovirales,pisoniviricetes,Coronavirus PREDICT_CoV-93,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2021.0,6.0,23.0,2017.0,5.0,2.0,,,"MT063754.1, MT063755.1, MT063756.1"
hipposideros grandis,coronavirus predict_cov-96,354743,2717673,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros grandis,,coronaviridae,nidovirales,pisoniviricetes,Coronavirus PREDICT_CoV-96,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2021.0,6.0,23.0,2017.0,3.0,17.0,,,MT063795.1
hipposideros larvatus,alphacoronavirus sp.,175524,1906673,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros larvatus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2021.0,6.0,15.0,2019.0,5.0,6.0,,,MZ081389.1
hipposideros larvatus,bat coronavirus,175524,1508220,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros larvatus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2015.0,5.0,28.0,2013.0,1.0,,,,KJ020636.1
hipposideros larvatus,bat coronavirus hipposideros/kt/thailand/2007,175524,890398,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros larvatus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus Hipposideros/KT/Thailand/2007,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2011.0,11.0,4.0,2007.0,,,,,HM017067.1
hipposideros larvatus,bat coronavirus hipposideros/ratcha-67/tha/2007,175524,1018469,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros larvatus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus Hipposideros/Ratcha-67/THA/2007,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2017.0,11.0,14.0,2012.0,6.0,26.0,,,"KX284936.1, KX284937.1"
hipposideros larvatus,coronavirus predict cov-53,175524,2042577,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros larvatus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Coronavirus PREDICT CoV-53,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2017.0,11.0,14.0,2012.0,6.0,26.0,,,"KX286287.1, KX286288.1, KX286289.1, KX286291.1, KX286292.1"
hipposideros larvatus,hipposideros pomona bat coronavirus chb25,175524,2691598,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros larvatus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Hipposideros pomona bat coronavirus CHB25,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2019.0,12.0,31.0,2018.0,3.0,,,,MN611525.1
hipposideros lekaguli,bat coronavirus,1207989,1508220,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros lekaguli,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2015.0,5.0,28.0,2008.0,7.0,,,,KJ020598.1
hipposideros lekaguli,bat coronavirus 1,1207989,2042696,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros lekaguli,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus 1,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2017.0,11.0,14.0,2012.0,5.0,5.0,,,KX285438.1
hipposideros lekaguli,coronavirus predict cov-27,1207989,2042553,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros lekaguli,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Coronavirus PREDICT CoV-27,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2017.0,11.0,14.0,2012.0,5.0,5.0,,,"KX285439.1, KX285440.1, KX285441.1, KX285442.1, KX285443.1"
hipposideros pomona,alphacoronavirus sp.,334201,1906673,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros pomona,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2021.0,6.0,15.0,2019.0,11.0,7.0,,,MZ081390.1
hipposideros pomona,bat alphacoronavirus,334201,2419667,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros pomona,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat alphacoronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2020.0,6.0,1.0,,,,,,MN312455.1
hipposideros pomona,bat betacoronavirus,334201,1805463,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros pomona,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat betacoronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2020.0,6.0,1.0,,,,,,"MN312608.1, MN312609.1, MN312625.1"
hipposideros pomona,bat coronavirus hku10,334201,1244203,True,True,True,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros pomona,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus HKU10,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2020.0,6.0,1.0,,,,,,"MN312250.1, MN312290.1, MN312308.1, MN312310.1, MN312311.1, MN312312.1, MN312314.1, MN312315.1, MN312406.1, MN312407.1, MN312408.1, MN312581.1"
hipposideros pomona,bat coronavirus hpbtcov/3723,334201,1788418,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros pomona,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus HpBtCoV/3723,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2016.0,3.0,2.0,2012.0,8.0,6.0,,,KU343196.1
hipposideros pomona,bat coronavirus hpbtcov/3740-1,334201,1788413,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros pomona,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus HpBtCoV/3740-1,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2016.0,3.0,2.0,2012.0,8.0,6.0,,,KU343195.1
hipposideros pomona,bat coronavirus hpbtcov/3740-2,334201,1788419,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros pomona,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus HpBtCoV/3740-2,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2016.0,3.0,2.0,2012.0,8.0,6.0,,,KU343200.1
hipposideros pomona,hipposideros bat alphacoronavirus strain mj_55c,334201,1699358,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros pomona,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Hipposideros Bat Alphacoronavirus strain MJ_55C,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2015.0,8.0,19.0,2013.0,7.0,25.0,,,KP895522.1
hipposideros pomona,hipposideros bat alphacoronavirus strain mj_67c,334201,1699359,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros pomona,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Hipposideros Bat Alphacoronavirus strain MJ_67C,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2015.0,8.0,19.0,2013.0,7.0,25.0,,,KP895523.1
hipposideros pomona,hipposideros bat coronavirus btcov/3723,334201,1788457,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros pomona,,coronaviridae,nidovirales,pisoniviricetes,Hipposideros bat coronavirus BtCoV/3723,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2016.0,2.0,28.0,2012.0,8.0,,,,KP876529.1
hipposideros pomona,hipposideros bat coronavirus btcov/3740-1,334201,1788458,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros pomona,,coronaviridae,nidovirales,pisoniviricetes,Hipposideros bat coronavirus BtCoV/3740-1,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2016.0,2.0,28.0,2012.0,8.0,,,,KP876530.1
hipposideros pomona,hipposideros bat coronavirus btcov/3740-2,334201,1788459,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros pomona,,coronaviridae,nidovirales,pisoniviricetes,Hipposideros bat coronavirus BtCoV/3740-2,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2016.0,2.0,28.0,2012.0,8.0,,,,KP876531.1
hipposideros pomona,hipposideros pomona bat coronavirus hku10-related,334201,2691597,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros pomona,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Hipposideros pomona bat coronavirus HKU10-related,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2019.0,12.0,31.0,2018.0,3.0,,,,MN611523.1
hipposideros pomona,severe acute respiratory syndrome-related coronavirus,334201,694009,True,True,True,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros pomona,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Severe acute respiratory syndrome-related coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2020.0,6.0,1.0,,,,,,"MN312658.1, MN312659.1, MN312661.1"
hipposideros pratti,bat betacoronavirus,188569,1805463,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros pratti,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat betacoronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2020.0,6.0,1.0,,,,,,"MN312789.1, MN312790.1, MN312791.1, MN312792.1, MN312793.1, MN312794.1, MN312795.1, MN312796.1, MN312797.1, MN312798.1, MN312799.1, MN312800.1, MN312801.1, MN312802.1, MN312803.1, MN312804.1, MN312805.1, MN312806.1, MN312807.1, MN312808.1, MN312809.1, MN312810.1, MN312811.1, MN312812.1, MN312863.1, MN312864.1, MN312865.1"
hipposideros pratti,bat hp-betacoronavirus zhejiang2013,188569,2501961,True,True,True,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros pratti,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat Hp-betacoronavirus Zhejiang2013,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2014.0,10.0,1.0,2013.0,4.0,29.0,,,KF636752.1
hipposideros pratti,bat hp-betacoronavirus/zhejiang2013-1,188569,1541206,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros pratti,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat Hp-betacoronavirus/Zhejiang2013-1,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2014.0,10.0,1.0,2013.0,4.0,29.0,,,KF636753.1
hipposideros pratti,bat hp-betacoronavirus/zhejiang2013-2,188569,1541207,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros pratti,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat Hp-betacoronavirus/Zhejiang2013-2,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2014.0,10.0,1.0,2013.0,4.0,29.0,,,KF636754.1
hipposideros pratti,bat hp-betacoronavirus/zhejiang2013-3,188569,1541208,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros pratti,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat Hp-betacoronavirus/Zhejiang2013-3,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2014.0,10.0,1.0,2013.0,4.0,29.0,,,KF636755.1
hipposideros pratti,bat hp-betacoronavirus/zhejiang2013-4,188569,1541209,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros pratti,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat Hp-betacoronavirus/Zhejiang2013-4,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2014.0,10.0,1.0,2013.0,4.0,29.0,,,KF636756.1
hipposideros pratti,bat hp-betacoronavirus/zhejiang2013-5,188569,1541210,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros pratti,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat Hp-betacoronavirus/Zhejiang2013-5,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2014.0,10.0,1.0,2013.0,4.0,29.0,,,KF636757.1
hipposideros pratti,rhinolophus bat coronavirus hku2,188569,693998,True,True,True,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros pratti,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Rhinolophus bat coronavirus HKU2,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2017.0,11.0,14.0,2013.0,7.0,28.0,,,KX285186.1
hipposideros pratti,severe acute respiratory syndrome-related coronavirus,188569,694009,True,True,True,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros pratti,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Severe acute respiratory syndrome-related coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2020.0,6.0,1.0,,,,,,MN312855.1
hipposideros ruber,bat coronavirus,463808,1508220,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros ruber,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2020.0,8.0,18.0,2016.0,5.0,31.0,,,"MT586836.1, MT586837.1, MT586838.1, MT586839.1, MT586840.1, MT586841.1, MT586842.1, MT586843.1"
hipposideros ruber,coronavirus predict cov-20,463808,2042547,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros ruber,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Coronavirus PREDICT CoV-20,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2017.0,11.0,14.0,2012.0,7.0,30.0,,,KX286249.1
hipposideros ruber,coronavirus predict cov-44,463808,2042570,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros ruber,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-44,True,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021.0,3.0,9.0,2013.0,5.0,1.0,,,KX285826
hipposideros ruber,human coronavirus 229e,463808,11137,True,True,True,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros cf. ruber,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Human coronavirus 229E,True,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2015.0,10.0,26.0,2009.0,,,,,"KT253293.1, KT253295.1"
hipposideros terasensis,bat betacoronavirus,186991,1805463,True,True,False,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros terasensis,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat betacoronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2020.0,6.0,1.0,,,,,,MN312860.1
homo sapiens,alphacoronavirus 1,9606,693997,True,True,True,homo,hominidae,primates,mammalia,Homo sapiens,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus 1,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2021.0,5.0,20.0,2017.0,,,,,MW591993.2
homo sapiens,avian coronavirus,9606,694014,True,True,True,homo,hominidae,primates,mammalia,Homo sapiens,gammacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Avian coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2018.0,10.0,1.0,2013.0,,,,,MH685708.1
homo sapiens,betacoronavirus 1,9606,694003,True,True,True,homo,hominidae,primates,mammalia,homo sapiens,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,betacoronavirus 1,False,PCR/Sequencing,NCBI Nucleotide,EID2,Wardeh et al. 2015 Sci Data,,NCBI Nucleotide,,2007.0,,,,,,180934.0,https://doi.org/10.1038/sdata.2015.49,170780331
homo sapiens,coronavirus cya-betacov/2019,9606,2749448,True,True,False,homo,hominidae,primates,mammalia,Homo sapiens,,coronaviridae,nidovirales,pisoniviricetes,Coronavirus cya-BetaCoV/2019,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2020.0,7.0,7.0,2019.0,6.0,,,,MT501655.1
homo sapiens,coronavirus cyb-betacov/2019,9606,2749449,True,True,False,homo,hominidae,primates,mammalia,Homo sapiens,,coronaviridae,nidovirales,pisoniviricetes,Coronavirus cyb-BetaCoV/2019,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2020.0,7.0,7.0,2019.0,6.0,,,,MT501650.1
homo sapiens,coronavirus cyc-betacov/2019,9606,2749450,True,True,False,homo,hominidae,primates,mammalia,Homo sapiens,,coronaviridae,nidovirales,pisoniviricetes,Coronavirus cyc-BetaCoV/2019,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2020.0,7.0,7.0,2019.0,6.0,,,,MT501654.1
homo sapiens,coronavirus hku15,9606,1965089,True,True,True,homo,hominidae,primates,mammalia,Homo sapiens,deltacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Coronavirus HKU15,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2021.0,6.0,9.0,2014.0,12.0,15.0,,,MW685622.1
homo sapiens,human coronavirus 229e,9606,11137,True,True,True,homo,hominidae,primates,mammalia,homo sapiens,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,human coronavirus 229e,False,PCR/Sequencing,NCBI Nucleotide,EID2,Wardeh et al. 2015 Sci Data,,NCBI Nucleotide,,2009.0,,,,,,185840.0,https://doi.org/10.1038/sdata.2015.49,226316424
homo sapiens,human coronavirus feline-like hu142,9606,1428481,True,True,False,homo,hominidae,primates,mammalia,Homo sapiens,,coronaviridae,nidovirales,pisoniviricetes,Human coronavirus Feline-like Hu142,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2014.0,1.0,14.0,2010.0,,,,,"KF524840.1, KF524841.1, KF524843.1, KF524853.1"
homo sapiens,human coronavirus hku1,9606,290028,True,True,True,homo,hominidae,primates,mammalia,homo sapiens,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,human coronavirus hku1,False,PCR/Sequencing,NCBI Nucleotide,EID2,Wardeh et al. 2015 Sci Data,,NCBI Nucleotide,,2004.0,,,,,,185884.0,https://doi.org/10.1038/sdata.2015.49,85068130
homo sapiens,human coronavirus nl63,9606,277944,True,True,True,homo,hominidae,primates,mammalia,homo sapiens,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,coronavirus nl63,False,PCR/Sequencing,PREDICT,PREDICT,June282021PCRTests,,,,2021.0,8.0,28.0,,,,,,"MT083297, MT064699, MT832127, MT832128"
homo sapiens,human coronavirus no,9606,384335,True,True,False,homo,hominidae,primates,mammalia,Homo sapiens,,coronaviridae,nidovirales,pisoniviricetes,Human coronavirus NO,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2006.0,5.0,8.0,2004.0,,,,,"AM261814.1, AM261816.1, AM261817.1, AM261818.1, AM261819.1, AM261820.1, AM261821.1, AM261825.1, AM261828.1"
homo sapiens,middle east respiratory syndrome-related coronavirus,9606,1335626,True,True,True,homo,hominidae,primates,mammalia,Homo sapiens,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Middle East respiratory syndrome-related coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2012.0,12.0,13.0,2012.0,6.0,13.0,,,NC_019843.3
